,timestamp,value,station_name,station_no,station_latitude,station_longitude
70,2015-12-01,140.6,Abbey St Bathans,15018,55.8532963314108,-2.38744835623352
71,2016-01-01,176.0,Abbey St Bathans,15018,55.8532963314108,-2.38744835623352
72,2016-02-01,76.2,Abbey St Bathans,15018,55.8532963314108,-2.38744835623352
73,2016-03-01,40.2,Abbey St Bathans,15018,55.8532963314108,-2.38744835623352
74,2016-04-01,109.8,Abbey St Bathans,15018,55.8532963314108,-2.38744835623352
75,2016-05-01,11.6,Abbey St Bathans,15018,55.8532963314108,-2.38744835623352
76,2016-06-01,67.2,Abbey St Bathans,15018,55.8532963314108,-2.38744835623352
77,2016-07-01,70.2,Abbey St Bathans,15018,55.8532963314108,-2.38744835623352
78,2016-08-01,54.6,Abbey St Bathans,15018,55.8532963314108,-2.38744835623352
79,2016-09-01,40.2,Abbey St Bathans,15018,55.8532963314108,-2.38744835623352
80,2016-10-01,76.2,Abbey St Bathans,15018,55.8532963314108,-2.38744835623352
81,2016-11-01,142.6,Abbey St Bathans,15018,55.8532963314108,-2.38744835623352
82,2016-12-01,32.8,Abbey St Bathans,15018,55.8532963314108,-2.38744835623352
83,2017-01-01,30.2,Abbey St Bathans,15018,55.8532963314108,-2.38744835623352
84,2017-02-01,96.0,Abbey St Bathans,15018,55.8532963314108,-2.38744835623352
85,2017-03-01,57.4,Abbey St Bathans,15018,55.8532963314108,-2.38744835623352
86,2017-04-01,17.6,Abbey St Bathans,15018,55.8532963314108,-2.38744835623352
87,2017-05-01,28.6,Abbey St Bathans,15018,55.8532963314108,-2.38744835623352
88,2017-06-01,182.2,Abbey St Bathans,15018,55.8532963314108,-2.38744835623352
89,2017-07-01,74.6,Abbey St Bathans,15018,55.8532963314108,-2.38744835623352
90,2017-08-01,43.4,Abbey St Bathans,15018,55.8532963314108,-2.38744835623352
91,2017-09-01,54.0,Abbey St Bathans,15018,55.8532963314108,-2.38744835623352
92,2017-10-01,42.4,Abbey St Bathans,15018,55.8532963314108,-2.38744835623352
93,2017-11-01,47.8,Abbey St Bathans,15018,55.8532963314108,-2.38744835623352
94,2017-12-01,48.0,Abbey St Bathans,15018,55.8532963314108,-2.38744835623352
95,2018-01-01,54.6,Abbey St Bathans,15018,55.8532963314108,-2.38744835623352
96,2018-02-01,35.2,Abbey St Bathans,15018,55.8532963314108,-2.38744835623352
97,2018-03-01,118.0,Abbey St Bathans,15018,55.8532963314108,-2.38744835623352
98,2018-04-01,84.8,Abbey St Bathans,15018,55.8532963314108,-2.38744835623352
99,2018-05-01,20.0,Abbey St Bathans,15018,55.8532963314108,-2.38744835623352
100,2018-06-01,37.0,Abbey St Bathans,15018,55.8532963314108,-2.38744835623352
101,2018-07-01,55.6,Abbey St Bathans,15018,55.8532963314108,-2.38744835623352
102,2018-08-01,36.0,Abbey St Bathans,15018,55.8532963314108,-2.38744835623352
103,2018-09-01,65.8,Abbey St Bathans,15018,55.8532963314108,-2.38744835623352
104,2018-10-01,51.2,Abbey St Bathans,15018,55.8532963314108,-2.38744835623352
105,2018-11-01,80.6,Abbey St Bathans,15018,55.8532963314108,-2.38744835623352
106,2018-12-01,49.4,Abbey St Bathans,15018,55.8532963314108,-2.38744835623352
107,2019-01-01,18.4,Abbey St Bathans,15018,55.8532963314108,-2.38744835623352
108,2019-02-01,27.6,Abbey St Bathans,15018,55.8532963314108,-2.38744835623352
109,2019-03-01,84.2,Abbey St Bathans,15018,55.8532963314108,-2.38744835623352
110,2019-04-01,52.4,Abbey St Bathans,15018,55.8532963314108,-2.38744835623352
111,2019-05-01,99.4,Abbey St Bathans,15018,55.8532963314108,-2.38744835623352
112,2019-06-01,157.8,Abbey St Bathans,15018,55.8532963314108,-2.38744835623352
113,2019-07-01,92.4,Abbey St Bathans,15018,55.8532963314108,-2.38744835623352
114,2019-08-01,128.2,Abbey St Bathans,15018,55.8532963314108,-2.38744835623352
115,2019-09-01,63.2,Abbey St Bathans,15018,55.8532963314108,-2.38744835623352
116,2019-10-01,92.0,Abbey St Bathans,15018,55.8532963314108,-2.38744835623352
117,2019-11-01,209.0,Abbey St Bathans,15018,55.8532963314108,-2.38744835623352
118,2019-12-01,11.4,Abbey St Bathans,15018,55.8532963314108,-2.38744835623352
119,2020-01-01,7.0,Abbey St Bathans,15018,55.8532963314108,-2.38744835623352
120,2020-02-01,140.8,Abbey St Bathans,15018,55.8532963314108,-2.38744835623352
121,2020-03-01,41.6,Abbey St Bathans,15018,55.8532963314108,-2.38744835623352
122,2020-04-01,6.0,Abbey St Bathans,15018,55.8532963314108,-2.38744835623352
123,2020-05-01,51.6,Abbey St Bathans,15018,55.8532963314108,-2.38744835623352
124,2020-06-01,85.0,Abbey St Bathans,15018,55.8532963314108,-2.38744835623352
125,2020-07-01,74.0,Abbey St Bathans,15018,55.8532963314108,-2.38744835623352
126,2020-08-01,152.8,Abbey St Bathans,15018,55.8532963314108,-2.38744835623352
127,2020-09-01,28.2,Abbey St Bathans,15018,55.8532963314108,-2.38744835623352
128,2020-10-01,143.2,Abbey St Bathans,15018,55.8532963314108,-2.38744835623352
129,2020-11-01,46.8,Abbey St Bathans,15018,55.8532963314108,-2.38744835623352
130,2020-12-01,78.0,Abbey St Bathans,15018,55.8532963314108,-2.38744835623352
131,2021-01-01,166.2,Abbey St Bathans,15018,55.8532963314108,-2.38744835623352
132,2021-02-01,122.8,Abbey St Bathans,15018,55.8532963314108,-2.38744835623352
133,2021-03-01,31.0,Abbey St Bathans,15018,55.8532963314108,-2.38744835623352
134,2021-04-01,22.2,Abbey St Bathans,15018,55.8532963314108,-2.38744835623352
135,2021-05-01,184.0,Abbey St Bathans,15018,55.8532963314108,-2.38744835623352
136,2021-06-01,52.8,Abbey St Bathans,15018,55.8532963314108,-2.38744835623352
137,2021-07-01,56.2,Abbey St Bathans,15018,55.8532963314108,-2.38744835623352
138,2021-08-01,96.2,Abbey St Bathans,15018,55.8532963314108,-2.38744835623352
139,2021-09-01,60.0,Abbey St Bathans,15018,55.8532963314108,-2.38744835623352
140,2021-10-01,169.0,Abbey St Bathans,15018,55.8532963314108,-2.38744835623352
141,2021-11-01,75.0,Abbey St Bathans,15018,55.8532963314108,-2.38744835623352
142,2021-12-01,102.8,Abbey St Bathans,15018,55.8532963314108,-2.38744835623352
143,2022-01-01,7.0,Abbey St Bathans,15018,55.8532963314108,-2.38744835623352
144,2022-02-01,94.0,Abbey St Bathans,15018,55.8532963314108,-2.38744835623352
145,2010-02-01,41.0,Aberlour,234150,57.48021805,-3.205975095
146,2010-03-01,101.0,Aberlour,234150,57.48021805,-3.205975095
147,2010-04-01,62.2,Aberlour,234150,57.48021805,-3.205975095
148,2010-05-01,58.4,Aberlour,234150,57.48021805,-3.205975095
149,2010-06-01,39.6,Aberlour,234150,57.48021805,-3.205975095
150,2010-07-01,77.2,Aberlour,234150,57.48021805,-3.205975095
151,2010-08-01,90.2,Aberlour,234150,57.48021805,-3.205975095
152,2010-09-01,133.0,Aberlour,234150,57.48021805,-3.205975095
153,2010-10-01,70.8,Aberlour,234150,57.48021805,-3.205975095
154,2010-11-01,73.0,Aberlour,234150,57.48021805,-3.205975095
155,2010-12-01,61.0,Aberlour,234150,57.48021805,-3.205975095
156,2011-01-01,29.6,Aberlour,234150,57.48021805,-3.205975095
157,2011-02-01,39.6,Aberlour,234150,57.48021805,-3.205975095
158,2011-03-01,97.6,Aberlour,234150,57.48021805,-3.205975095
159,2011-04-01,20.6,Aberlour,234150,57.48021805,-3.205975095
160,2011-05-01,64.2,Aberlour,234150,57.48021805,-3.205975095
161,2011-06-01,47.8,Aberlour,234150,57.48021805,-3.205975095
162,2011-07-01,73.8,Aberlour,234150,57.48021805,-3.205975095
163,2011-08-01,195.8,Aberlour,234150,57.48021805,-3.205975095
164,2011-09-01,51.6,Aberlour,234150,57.48021805,-3.205975095
165,2011-10-01,42.2,Aberlour,234150,57.48021805,-3.205975095
166,2011-11-01,25.8,Aberlour,234150,57.48021805,-3.205975095
167,2011-12-01,41.0,Aberlour,234150,57.48021805,-3.205975095
168,2012-01-01,65.0,Aberlour,234150,57.48021805,-3.205975095
169,2012-02-01,32.0,Aberlour,234150,57.48021805,-3.205975095
170,2012-03-01,3.8,Aberlour,234150,57.48021805,-3.205975095
171,2012-04-01,195.8,Aberlour,234150,57.48021805,-3.205975095
172,2012-05-01,51.8,Aberlour,234150,57.48021805,-3.205975095
173,2012-06-01,78.0,Aberlour,234150,57.48021805,-3.205975095
174,2012-07-01,103.4,Aberlour,234150,57.48021805,-3.205975095
175,2012-08-01,70.8,Aberlour,234150,57.48021805,-3.205975095
176,2012-09-01,67.2,Aberlour,234150,57.48021805,-3.205975095
177,2012-10-01,81.0,Aberlour,234150,57.48021805,-3.205975095
178,2012-11-01,47.6,Aberlour,234150,57.48021805,-3.205975095
179,2012-12-01,98.4,Aberlour,234150,57.48021805,-3.205975095
180,2013-01-01,25.2,Aberlour,234150,57.48021805,-3.205975095
181,2013-02-01,61.6,Aberlour,234150,57.48021805,-3.205975095
182,2013-03-01,35.4,Aberlour,234150,57.48021805,-3.205975095
183,2013-04-01,43.2,Aberlour,234150,57.48021805,-3.205975095
184,2013-05-01,97.4,Aberlour,234150,57.48021805,-3.205975095
185,2013-06-01,70.2,Aberlour,234150,57.48021805,-3.205975095
186,2013-07-01,58.4,Aberlour,234150,57.48021805,-3.205975095
187,2013-08-01,58.8,Aberlour,234150,57.48021805,-3.205975095
188,2013-09-01,41.4,Aberlour,234150,57.48021805,-3.205975095
189,2013-10-01,68.0,Aberlour,234150,57.48021805,-3.205975095
190,2013-11-01,84.8,Aberlour,234150,57.48021805,-3.205975095
191,2013-12-01,60.8,Aberlour,234150,57.48021805,-3.205975095
192,2014-01-01,71.6,Aberlour,234150,57.48021805,-3.205975095
193,2014-02-01,68.2,Aberlour,234150,57.48021805,-3.205975095
194,2014-03-01,24.0,Aberlour,234150,57.48021805,-3.205975095
195,2014-04-01,34.6,Aberlour,234150,57.48021805,-3.205975095
196,2014-05-01,46.4,Aberlour,234150,57.48021805,-3.205975095
197,2014-06-01,65.8,Aberlour,234150,57.48021805,-3.205975095
198,2014-07-01,60.8,Aberlour,234150,57.48021805,-3.205975095
199,2014-08-01,174.4,Aberlour,234150,57.48021805,-3.205975095
200,2014-09-01,37.7,Aberlour,234150,57.48021805,-3.205975095
201,2014-10-01,138.7,Aberlour,234150,57.48021805,-3.205975095
202,2014-11-01,102.8,Aberlour,234150,57.48021805,-3.205975095
203,2014-12-01,95.6,Aberlour,234150,57.48021805,-3.205975095
204,2015-01-01,126.4,Aberlour,234150,57.48021805,-3.205975095
205,2015-02-01,29.4,Aberlour,234150,57.48021805,-3.205975095
206,2015-03-01,38.2,Aberlour,234150,57.48021805,-3.205975095
207,2015-04-01,56.2,Aberlour,234150,57.48021805,-3.205975095
208,2015-05-01,63.4,Aberlour,234150,57.48021805,-3.205975095
209,2015-06-01,68.4,Aberlour,234150,57.48021805,-3.205975095
210,2015-07-01,81.8,Aberlour,234150,57.48021805,-3.205975095
211,2015-08-01,91.6,Aberlour,234150,57.48021805,-3.205975095
212,2015-09-01,64.6,Aberlour,234150,57.48021805,-3.205975095
213,2015-10-01,40.2,Aberlour,234150,57.48021805,-3.205975095
214,2015-11-01,59.8,Aberlour,234150,57.48021805,-3.205975095
215,2015-12-01,94.2,Aberlour,234150,57.48021805,-3.205975095
216,2016-01-01,128.0,Aberlour,234150,57.48021805,-3.205975095
217,2016-02-01,68.6,Aberlour,234150,57.48021805,-3.205975095
218,2016-03-01,41.0,Aberlour,234150,57.48021805,-3.205975095
219,2016-04-01,82.4,Aberlour,234150,57.48021805,-3.205975095
220,2016-05-01,41.0,Aberlour,234150,57.48021805,-3.205975095
221,2016-06-01,85.6,Aberlour,234150,57.48021805,-3.205975095
222,2016-07-01,73.4,Aberlour,234150,57.48021805,-3.205975095
223,2016-08-01,76.8,Aberlour,234150,57.48021805,-3.205975095
224,2016-09-01,46.2,Aberlour,234150,57.48021805,-3.205975095
225,2016-10-01,83.6,Aberlour,234150,57.48021805,-3.205975095
226,2016-11-01,183.0,Aberlour,234150,57.48021805,-3.205975095
227,2016-12-01,65.0,Aberlour,234150,57.48021805,-3.205975095
228,2017-01-01,70.2,Aberlour,234150,57.48021805,-3.205975095
229,2017-02-01,30.4,Aberlour,234150,57.48021805,-3.205975095
230,2017-03-01,41.8,Aberlour,234150,57.48021805,-3.205975095
231,2017-04-01,50.4,Aberlour,234150,57.48021805,-3.205975095
232,2017-05-01,38.6,Aberlour,234150,57.48021805,-3.205975095
233,2017-06-01,156.4,Aberlour,234150,57.48021805,-3.205975095
234,2017-07-01,73.4,Aberlour,234150,57.48021805,-3.205975095
235,2017-08-01,81.6,Aberlour,234150,57.48021805,-3.205975095
236,2017-09-01,151.0,Aberlour,234150,57.48021805,-3.205975095
237,2017-10-01,65.2,Aberlour,234150,57.48021805,-3.205975095
238,2017-11-01,127.0,Aberlour,234150,57.48021805,-3.205975095
239,2017-12-01,45.8,Aberlour,234150,57.48021805,-3.205975095
240,2018-01-01,36.2,Aberlour,234150,57.48021805,-3.205975095
241,2018-02-01,43.6,Aberlour,234150,57.48021805,-3.205975095
242,2018-03-01,58.2,Aberlour,234150,57.48021805,-3.205975095
243,2018-04-01,38.0,Aberlour,234150,57.48021805,-3.205975095
244,2018-05-01,26.6,Aberlour,234150,57.48021805,-3.205975095
245,2018-06-01,27.8,Aberlour,234150,57.48021805,-3.205975095
246,2018-07-01,34.0,Aberlour,234150,57.48021805,-3.205975095
247,2018-08-01,34.6,Aberlour,234150,57.48021805,-3.205975095
248,2018-09-01,76.8,Aberlour,234150,57.48021805,-3.205975095
249,2018-10-01,75.4,Aberlour,234150,57.48021805,-3.205975095
250,2018-11-01,44.8,Aberlour,234150,57.48021805,-3.205975095
251,2018-12-01,35.2,Aberlour,234150,57.48021805,-3.205975095
252,2019-01-01,86.8,Aberlour,234150,57.48021805,-3.205975095
253,2019-02-01,46.8,Aberlour,234150,57.48021805,-3.205975095
254,2019-03-01,87.6,Aberlour,234150,57.48021805,-3.205975095
255,2019-04-01,72.0,Aberlour,234150,57.48021805,-3.205975095
256,2019-05-01,155.6,Aberlour,234150,57.48021805,-3.205975095
257,2019-06-01,91.8,Aberlour,234150,57.48021805,-3.205975095
258,2019-07-01,72.6,Aberlour,234150,57.48021805,-3.205975095
259,2019-08-01,116.4,Aberlour,234150,57.48021805,-3.205975095
260,2019-09-01,87.8,Aberlour,234150,57.48021805,-3.205975095
261,2019-10-01,70.8,Aberlour,234150,57.48021805,-3.205975095
262,2019-11-01,115.4,Aberlour,234150,57.48021805,-3.205975095
263,2019-12-01,55.4,Aberlour,234150,57.48021805,-3.205975095
264,2020-01-01,43.2,Aberlour,234150,57.48021805,-3.205975095
265,2020-02-01,93.0,Aberlour,234150,57.48021805,-3.205975095
266,2020-03-01,29.8,Aberlour,234150,57.48021805,-3.205975095
267,2020-04-01,19.6,Aberlour,234150,57.48021805,-3.205975095
268,2020-05-01,54.0,Aberlour,234150,57.48021805,-3.205975095
269,2020-06-01,84.4,Aberlour,234150,57.48021805,-3.205975095
270,2020-07-01,52.6,Aberlour,234150,57.48021805,-3.205975095
271,2020-08-01,36.4,Aberlour,234150,57.48021805,-3.205975095
272,2020-09-01,57.4,Aberlour,234150,57.48021805,-3.205975095
273,2020-10-01,186.4,Aberlour,234150,57.48021805,-3.205975095
274,2020-11-01,26.8,Aberlour,234150,57.48021805,-3.205975095
275,2020-12-01,129.6,Aberlour,234150,57.48021805,-3.205975095
276,2021-01-01,118.2,Aberlour,234150,57.48021805,-3.205975095
277,2021-02-01,33.8,Aberlour,234150,57.48021805,-3.205975095
278,2021-03-01,53.8,Aberlour,234150,57.48021805,-3.205975095
279,2021-04-01,40.4,Aberlour,234150,57.48021805,-3.205975095
280,2021-05-01,120.0,Aberlour,234150,57.48021805,-3.205975095
281,2021-06-01,16.8,Aberlour,234150,57.48021805,-3.205975095
282,2021-07-01,78.2,Aberlour,234150,57.48021805,-3.205975095
283,2021-08-01,56.4,Aberlour,234150,57.48021805,-3.205975095
284,2021-09-01,84.4,Aberlour,234150,57.48021805,-3.205975095
285,2021-10-01,103.0,Aberlour,234150,57.48021805,-3.205975095
286,2021-11-01,114.0,Aberlour,234150,57.48021805,-3.205975095
287,2021-12-01,77.0,Aberlour,234150,57.48021805,-3.205975095
288,2022-01-01,39.2,Aberlour,234150,57.48021805,-3.205975095
289,2022-02-01,88.6,Aberlour,234150,57.48021805,-3.205975095
290,2010-02-01,50.4,Affric Lodge,115301,57.26272622,-5.005979754
291,2010-03-01,143.2,Affric Lodge,115301,57.26272622,-5.005979754
292,2010-04-01,105.0,Affric Lodge,115301,57.26272622,-5.005979754
293,2010-05-01,38.6,Affric Lodge,115301,57.26272622,-5.005979754
294,2010-06-01,34.8,Affric Lodge,115301,57.26272622,-5.005979754
295,2010-07-01,148.4,Affric Lodge,115301,57.26272622,-5.005979754
296,2010-08-01,116.0,Affric Lodge,115301,57.26272622,-5.005979754
297,2010-09-01,155.8,Affric Lodge,115301,57.26272622,-5.005979754
298,2010-10-01,204.8,Affric Lodge,115301,57.26272622,-5.005979754
299,2010-11-01,117.6,Affric Lodge,115301,57.26272622,-5.005979754
300,2010-12-01,59.0,Affric Lodge,115301,57.26272622,-5.005979754
301,2011-01-01,193.8,Affric Lodge,115301,57.26272622,-5.005979754
302,2011-02-01,149.8,Affric Lodge,115301,57.26272622,-5.005979754
303,2011-03-01,101.2,Affric Lodge,115301,57.26272622,-5.005979754
304,2011-04-01,138.6,Affric Lodge,115301,57.26272622,-5.005979754
305,2011-05-01,230.2,Affric Lodge,115301,57.26272622,-5.005979754
306,2011-06-01,78.2,Affric Lodge,115301,57.26272622,-5.005979754
307,2011-07-01,89.8,Affric Lodge,115301,57.26272622,-5.005979754
308,2011-08-01,116.2,Affric Lodge,115301,57.26272622,-5.005979754
309,2011-09-01,219.6,Affric Lodge,115301,57.26272622,-5.005979754
310,2011-10-01,236.0,Affric Lodge,115301,57.26272622,-5.005979754
311,2011-11-01,284.2,Affric Lodge,115301,57.26272622,-5.005979754
312,2011-12-01,451.6,Affric Lodge,115301,57.26272622,-5.005979754
313,2012-01-01,319.6,Affric Lodge,115301,57.26272622,-5.005979754
314,2012-02-01,150.6,Affric Lodge,115301,57.26272622,-5.005979754
315,2012-03-01,76.0,Affric Lodge,115301,57.26272622,-5.005979754
316,2012-04-01,111.4,Affric Lodge,115301,57.26272622,-5.005979754
317,2012-05-01,111.8,Affric Lodge,115301,57.26272622,-5.005979754
318,2012-06-01,72.4,Affric Lodge,115301,57.26272622,-5.005979754
319,2012-07-01,92.2,Affric Lodge,115301,57.26272622,-5.005979754
320,2012-08-01,104.6,Affric Lodge,115301,57.26272622,-5.005979754
321,2012-09-01,201.0,Affric Lodge,115301,57.26272622,-5.005979754
322,2012-10-01,138.6,Affric Lodge,115301,57.26272622,-5.005979754
323,2012-11-01,169.6,Affric Lodge,115301,57.26272622,-5.005979754
324,2012-12-01,238.0,Affric Lodge,115301,57.26272622,-5.005979754
325,2013-01-01,159.4,Affric Lodge,115301,57.26272622,-5.005979754
326,2013-02-01,127.4,Affric Lodge,115301,57.26272622,-5.005979754
327,2013-03-01,28.4,Affric Lodge,115301,57.26272622,-5.005979754
328,2013-04-01,212.4,Affric Lodge,115301,57.26272622,-5.005979754
329,2013-05-01,131.8,Affric Lodge,115301,57.26272622,-5.005979754
330,2013-06-01,37.8,Affric Lodge,115301,57.26272622,-5.005979754
331,2013-07-01,55.0,Affric Lodge,115301,57.26272622,-5.005979754
332,2013-08-01,87.4,Affric Lodge,115301,57.26272622,-5.005979754
333,2013-09-01,124.8,Affric Lodge,115301,57.26272622,-5.005979754
334,2013-10-01,208.8,Affric Lodge,115301,57.26272622,-5.005979754
335,2013-11-01,169.8,Affric Lodge,115301,57.26272622,-5.005979754
336,2013-12-01,367.4,Affric Lodge,115301,57.26272622,-5.005979754
337,2014-01-01,231.6,Affric Lodge,115301,57.26272622,-5.005979754
338,2014-02-01,270.0,Affric Lodge,115301,57.26272622,-5.005979754
339,2014-03-01,185.6,Affric Lodge,115301,57.26272622,-5.005979754
340,2014-04-01,107.0,Affric Lodge,115301,57.26272622,-5.005979754
341,2014-05-01,78.6,Affric Lodge,115301,57.26272622,-5.005979754
342,2014-06-01,39.4,Affric Lodge,115301,57.26272622,-5.005979754
343,2014-07-01,67.8,Affric Lodge,115301,57.26272622,-5.005979754
344,2014-08-01,205.6,Affric Lodge,115301,57.26272622,-5.005979754
345,2014-09-01,34.2,Affric Lodge,115301,57.26272622,-5.005979754
346,2014-10-01,330.0,Affric Lodge,115301,57.26272622,-5.005979754
347,2014-11-01,103.6,Affric Lodge,115301,57.26272622,-5.005979754
348,2014-12-01,300.0,Affric Lodge,115301,57.26272622,-5.005979754
349,2015-01-01,365.6,Affric Lodge,115301,57.26272622,-5.005979754
350,2015-02-01,182.0,Affric Lodge,115301,57.26272622,-5.005979754
351,2015-03-01,317.0,Affric Lodge,115301,57.26272622,-5.005979754
352,2015-04-01,82.4,Affric Lodge,115301,57.26272622,-5.005979754
353,2015-05-01,166.8,Affric Lodge,115301,57.26272622,-5.005979754
354,2015-06-01,90.2,Affric Lodge,115301,57.26272622,-5.005979754
355,2015-07-01,140.2,Affric Lodge,115301,57.26272622,-5.005979754
356,2015-08-01,88.4,Affric Lodge,115301,57.26272622,-5.005979754
357,2015-09-01,49.2,Affric Lodge,115301,57.26272622,-5.005979754
358,2015-10-01,83.2,Affric Lodge,115301,57.26272622,-5.005979754
359,2015-11-01,267.0,Affric Lodge,115301,57.26272622,-5.005979754
360,2015-12-01,522.2,Affric Lodge,115301,57.26272622,-5.005979754
